district,province,year,month_name,vim,vim_avg,forest statust,viq,brightness,bright_t31,Fire Radiative Power,population,no2_ug_m3_avg,so2_ug_m3_avg,respiratory_cases,deaths,respiratory_cases_per_100k,deaths_per_100k,Petrol_Liters,Diesel_Liters,Kerosene_Liters,CO2_Petrol_Tons,CO2_Diesel_Tons,CO2_Kerosene_Tons,CO2_Total_Tons,Estimated_Vehicles,national_total_vehicles,national_buses,national_dpv,national_lorries,national_motor_cars,national_motorcycles,national_tricycles
Kegalle,Sabaragamuwa,2023,October,0.834453927,0.825089033,Healthy,101.069986,,,,887500,31.0854,33.951,644,9,72.6559029,1.04797893,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Kegalle,Sabaragamuwa,2023,November,0.84457393,0.82791171,Healthy,101.8978253,,,,887000,30.5719,27.6482,694,10,78.28892494,1.12922888,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Kegalle,Sabaragamuwa,2023,December,0.844903003,0.82684343,Healthy,102.0595933,,,,886500,39.8466,41.5908,669,9,75.53547109,1.089513433,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Kegalle,Sabaragamuwa,2024,January,0.830584247,0.81093,Healthy,102.283692,,,,886000,35.6356,36.6311,493,7,55.71216209,0.900181688,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,February,0.815360557,0.795398287,Healthy,102.361112,314.45,299.05,7.5,886000,41.1531,37.5854,466,7,52.61704197,0.850171594,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,March,0.812592707,0.799070687,Healthy,101.5938633,,,,886000,35.4933,37.0461,493,7,55.71216209,0.900181688,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,April,0.82494965,0.81710278,Healthy,100.9051883,,,,886000,34.8738,36.7217,438,7,49.52192186,0.8001615,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,May,0.8416788,0.831720327,Healthy,101.129062,,,,886000,33.8086,31.9187,411,6,46.42680174,0.750151407,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,June,0.8494127,0.837332627,Healthy,101.3613933,,,,886000,32.3765,34.4992,466,7,52.61704197,0.850171594,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,July,0.846467253,0.836162717,Healthy,101.16295,,,,886000,36.4618,32.9065,521,8,58.8072822,0.950191782,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,August,0.847067247,0.83049366,Healthy,101.882778,,,,886000,36.9258,34.1382,575,9,64.99752244,1.050211969,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,September,0.849573333,0.82574345,Healthy,102.7212433,,,,886000,32.9159,35.2873,658,10,74.28288278,1.200242251,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,October,0.84587692,0.825089033,Healthy,102.3757067,,,,886000,31.4894,33.9014,712,11,80.47312302,1.300262438,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,November,0.836074553,0.82791171,Healthy,100.9301433,,,,886000,30.7002,27.5163,767,12,86.66336325,1.400282626,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kegalle,Sabaragamuwa,2024,December,0.82912181,0.82684343,Healthy,100.2599363,,,,886000,39.8328,41.8985,740,11,83.56824313,1.350272532,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Kilinochchi,Northern,2014,January,0.69139995,0.680625467,Healthy,101.4748967,,,,118000,23.0449,13.8527,67,0,57.04836709,0.310045473,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,February,0.624917847,0.62443539,Degraded,100.0535333,319.6,297.0,19.7,118080,22.1895,12.8843,63,0,53.84250997,0.292622337,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,March,0.5579935,0.58135265,Degraded,96.28377,324.3,307.125,16.05,118170,22.8577,11.7447,67,0,56.966297,0.30959944,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,April,0.5206764,0.564159417,Degraded,92.91865,319.4666667,293.4666667,16.26666667,118250,20.5564,10.2817,59,0,50.60245106,0.275013321,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,May,0.511551983,0.560338687,Degraded,92.005925,319.8,297.25,7.4,118330,16.1055,9.0388,56,0,47.40772499,0.257650679,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,June,0.489398367,0.551365647,Degraded,89.691245,328.9666667,303.3666667,13.0,118420,14.8654,7.8816,63,0,53.68792077,0.291782178,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,July,0.471366657,0.540398583,Degraded,88.30968667,317.2,290.7,7.7,118500,11.3797,7.1739,71,0,59.96363761,0.325889335,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,August,0.48271218,0.5262446,Degraded,92.45485667,329.2,296.9,19.8,118580,12.8893,8.3397,78,0,66.23088663,0.359950471,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,September,0.524420317,0.52585062,Degraded,99.73683833,323.3,300.4,15.5,118670,21.5171,14.4134,89,0,75.63503629,0.41105998,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,October,0.59864388,0.566457907,Degraded,105.19942,,,,118750,14.1971,9.3921,97,0,81.88275567,0.445014976,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,November,0.682698347,0.643287883,Degraded,105.693845,,,,118830,21.898,12.8282,104,0,88.12206274,0.478924254,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2014,December,0.7232992,0.693480157,Healthy,104.015468,,,,118920,24.9892,14.6151,100,0,84.91053629,0.461470306,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Kilinochchi,Northern,2015,January,0.687130857,0.680625467,Healthy,100.8712247,,,,119000,16.5158,20.4648,113,0,95.12195122,0.430416069,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,February,0.610434123,0.62443539,Degraded,97.918055,320.35,306.45,7.3,119080,18.2031,22.2603,106,0,89.77704406,0.406230969,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,March,0.575573167,0.58135265,Degraded,99.09602333,313.8,293.1,4.5,119170,20.2218,23.0521,113,0,94.98625657,0.429802066,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,April,0.5857642,0.564159417,Degraded,103.5213067,319.2,303.3,16.8,119250,16.0515,23.3265,100,0,84.37558589,0.381789981,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,May,0.60942032,0.560338687,Degraded,108.0437233,,,,119330,16.2708,22.8387,94,0,79.04908095,0.357688149,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,June,0.604107303,0.551365647,Degraded,108.7668367,318.0,300.95,7.3,119420,15.8242,19.8605,106,0,89.52144035,0.405074391,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,July,0.568343877,0.540398583,Degraded,104.7268633,324.8,297.7,23.0,119500,15.3267,17.53,119,0,99.98639317,0.452427118,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,August,0.5450081,0.5262446,Degraded,103.2578247,322.55,285.9,31.85,119580,14.7424,15.4091,132,0,110.4373437,0.499716487,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,September,0.556700807,0.52585062,Degraded,105.3531983,320.875,298.6,8.125,119670,17.749,20.626,150,0,126.1191855,0.570675047,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,October,0.607612987,0.566457907,Degraded,106.6722133,,,,119750,17.3447,21.5032,163,0,136.5378414,0.617818287,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,November,0.689053633,0.643287883,Degraded,106.606992,,,,119830,14.2421,14.4226,176,0,146.942586,0.664898579,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2015,December,0.73323331,0.693480157,Healthy,105.3512317,,,,119920,21.3854,25.0617,169,0,141.5882946,0.640671016,248.52810721491917,619.5164004805202,134.6654657918394,0.5740999276664632,1.6603039532877941,0.33127704584792494,2.5656809268021825,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Kilinochchi,Northern,2016,January,0.689671517,0.680625467,Healthy,101.2121933,,,,120000,22.431,29.8346,131,0,109.3292683,0.548780488,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,February,0.60091299,0.62443539,Degraded,96.49121133,316.2,300.5333333,8.8,120170,22.8795,29.1034,123,0,103.1093485,0.517559474,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,March,0.543009743,0.58135265,Degraded,93.92003833,326.7571429,303.7714286,28.4,120330,20.4314,27.1697,131,0,109.0294373,0.54727548,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,April,0.526601613,0.564159417,Degraded,93.886195,320.9,300.775,17.925,120500,18.9575,22.3257,116,0,96.77832878,0.485780791,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,May,0.55249106,0.560338687,Degraded,98.71830667,314.5,294.9,7.5,120670,17.7965,25.2418,109,0,90.60186317,0.454777897,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,June,0.585391067,0.551365647,Degraded,105.6661867,,,,120830,16.5022,23.101,123,0,102.5461426,0.51473245,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,July,0.590998367,0.540398583,Degraded,108.5725753,320.1,299.2,8.1,121000,16.3251,23.0062,138,0,114.4493718,0.574480951,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,August,0.571951197,0.5262446,Degraded,107.9266293,319.75,292.5,12.45,121170,17.3642,24.3875,153,0,126.3192008,0.6340618,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,September,0.534454473,0.52585062,Degraded,101.511008,321.9,302.24,14.28,121330,15.0924,19.2432,174,0,144.1744245,0.723686459,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,October,0.527547967,0.566457907,Degraded,93.73371333,319.6,301.25,9.125,121500,17.111,21.5495,189,0,155.9704239,0.782896718,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,November,0.592151223,0.643287883,Degraded,92.59843333,,,,121670,18.5739,23.1576,204,1,167.73346,0.841941517,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2016,December,0.67493818,0.693480157,Healthy,97.49324333,,,,121830,20.9984,26.2812,196,0,161.5305614,0.810805941,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Kilinochchi,Northern,2017,January,0.699051217,0.680625467,Healthy,102.5378047,,,,122000,19.085,27.857,130,0,107.2970812,0.479808077,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,February,0.648839,0.62443539,Degraded,103.6125083,308.3,294.9,7.2,122330,19.3073,29.3091,123,0,101.0627657,0.45192964,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,March,0.590739807,0.58135265,Degraded,101.474098,,,,122670,20.4651,27.8417,130,0,106.7110451,0.477187457,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,April,0.546069883,0.564159417,Degraded,97.05127167,,,,123000,17.5186,25.1786,116,0,94.59977527,0.423028621,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,May,0.524365033,0.560338687,Degraded,94.10537467,323.4666667,301.9666667,10.9,123330,16.0713,24.28,109,0,88.44998448,0.395528159,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,June,0.516751197,0.551365647,Degraded,94.245395,321.3375,296.1125,12.5875,123670,14.4433,21.1478,123,0,99.9677216,0.447032852,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,July,0.511355283,0.540398583,Degraded,95.08344867,327.9666667,300.1333333,14.25,124000,13.1904,19.818,138,0,111.4312877,0.498295306,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,August,0.515849577,0.5262446,Degraded,98.20194833,322.9333333,297.45,12.68333333,124330,14.3431,20.5596,152,0,122.834,0.549285634,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,September,0.5339016,0.52585062,Degraded,101.3950887,316.35,299.9,8.7,124670,16.8569,24.8848,174,0,139.9988653,0.626042997,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,October,0.576605657,0.566457907,Degraded,101.64705,,,,125000,15.9424,22.7611,189,0,151.2650407,0.676422764,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,November,0.66030406,0.643287883,Degraded,102.447517,,,,125330,16.9329,22.4716,203,0,162.4718872,0.726537226,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2017,December,0.705217057,0.693480157,Healthy,101.5847833,311.9,294.5,5.4,125670,20.7122,27.8482,196,0,156.2454512,0.698694024,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Kilinochchi,Northern,2018,January,0.658112177,0.680625467,Healthy,96.89177167,319.3,301.2,9.166666667,126000,20.4844,28.9381,126,0,100.0,0.174216028,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,February,0.572560147,0.62443539,Degraded,92.29154167,321.3,307.4,6.95,126250,21.034,28.5373,119,0,94.25742574,0.164211543,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,March,0.528917053,0.58135265,Degraded,91.69952467,329.14,309.54,19.4,126500,21.0491,28.347,126,0,99.60474308,0.173527427,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,April,0.52921221,0.564159417,Degraded,94.312422,332.6727273,308.9545455,18.16363636,126750,17.8082,26.4544,112,0,88.36291913,0.153942368,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,May,0.554573967,0.560338687,Degraded,99.05787,,,,127000,16.7372,24.98,105,0,82.67716535,0.144036873,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,June,0.546074773,0.551365647,Degraded,99.114758,321.55,294.45,8.65,127250,15.0826,22.1823,119,0,93.51669941,0.162921079,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,July,0.511352867,0.540398583,Degraded,95.07468367,322.325,299.0,11.55,127500,14.0149,20.9795,133,0,104.3137255,0.181731229,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,August,0.478943887,0.5262446,Degraded,91.78693167,325.7714286,293.2428571,18.4,127750,15.0272,20.6481,147,0,115.0684932,0.200467758,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,September,0.480069093,0.52585062,Degraded,92.04043,328.1333333,303.2666667,16.61666667,128000,17.2451,25.4086,168,0,131.25,0.228658537,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,October,0.557598353,0.566457907,Degraded,98.50918833,310.1,291.1,7.4,128250,16.5205,24.5682,182,0,141.9103314,0.247230542,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,November,0.662938187,0.643287883,Degraded,102.8218547,,,,128500,17.9377,23.6231,196,0,152.5291829,0.265730284,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2018,December,0.707305663,0.693480157,Healthy,101.86589,,,,128750,22.1325,29.9174,189,0,146.7961165,0.255742363,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Kilinochchi,Northern,2019,January,0.663199973,0.680625467,Healthy,97.591785,313.6,298.5,6.2,129000,21.4259,29.8854,139,0,108.2813386,0.22688599,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,February,0.58218211,0.62443539,Degraded,93.71882167,324.0,304.2,10.1,129080,20.9069,30.776,131,0,102.2023274,0.214148407,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,March,0.525002433,0.58135265,Degraded,91.06376667,325.3666667,307.2666667,15.74444444,129170,21.0903,29.8694,139,0,108.1388301,0.226587386,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,April,0.49795608,0.564159417,Degraded,89.22026833,323.6375,302.0,30.2125,129250,18.5599,27.0657,124,0,96.06390841,0.201286346,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,May,0.503379657,0.560338687,Degraded,90.66962167,321.7666667,296.5333333,17.06666667,129330,16.8993,25.5907,116,0,90.00420554,0.188589221,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,June,0.522017873,0.551365647,Degraded,95.12632,321.9,292.2,15.16666667,129420,16.1261,22.0103,131,0,101.9338311,0.213585817,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,July,0.52268535,0.540398583,Degraded,97.00033,320.55,295.35,10.2,129500,15.3553,22.049,147,0,113.8556675,0.238566092,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,August,0.51264063,0.5262446,Degraded,97.64123067,325.425,293.875,12.875,129580,15.1407,21.9379,162,0,125.7627833,0.263515523,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,September,0.52607638,0.52585062,Degraded,100.031572,325.2307692,295.5461538,13.05384615,129670,17.7089,26.5826,186,0,143.6291374,0.300951571,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,October,0.595599167,0.566457907,Degraded,104.68864,316.2333333,294.8666667,21.33333333,129750,16.246,25.2924,201,0,155.5022949,0.325829848,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,November,0.689891833,0.643287883,Degraded,106.729168,,,,129830,18.4248,24.5902,217,0,167.3608202,0.350677465,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Kilinochchi,Northern,2019,December,0.723169097,0.693480157,Healthy,104.0035513,312.8,293.1,8.1,129920,21.3821,31.3023,209,0,161.2718521,0.33791902,350.13152071953186,625.3402914368589,213.16860598846472,0.8088038128621187,1.675911981050782,0.5243947707316232,3.009110564644524,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
