latitude,longitude,brightness,scan,track,acq_date,year_month,month_name,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,nearest_district
7.3044,81.7642,325.5,1,1,1/04/2023,2023-04,April,445,Terra,MODIS,64,61.03,303.2,7.2,D,0,Ampara
7.2648,81.79843333,317.1,1.366666667,1.166666667,1/06/2023,2023-06,June,832.6666667,Aqua,MODIS,21.33333333,61.03,296.8333333,11.56666667,D,1.333333333,Ampara
7.306386667,81.49287333,320.9866667,1.626666667,1.2,1/07/2023,2023-07,July,716.6,Aqua,MODIS,61.66666667,61.03,299.2866667,16.98,D,0,Ampara
7.283387179,81.71201538,325.9,1.11025641,1.056410256,1/08/2023,2023-08,August,741.3333333,Terra,MODIS,69.53846154,61.03,300.7717949,12.27692308,D,0,Ampara
7.42735,81.2564,319.35,1,1,1/10/2023,2023-10,October,826,Aqua,MODIS,68.5,61.03,296.7,10,D,0,Ampara
7.31035,81.75565,315.1,1,1,1/02/2024,2024-02,February,1227,Terra,MODIS,69.5,61.03,299.15,8.3,N,0,Ampara
7.3547,81.617,322.65,1.1,1.05,1/03/2024,2024-03,March,638.75,Terra,MODIS,72.25,61.03,304.675,10.025,D,0,Ampara
7.3205,81.7333,319.6,1.1,1.1,1/04/2024,2024-04,April,419,Terra,MODIS,39,61.03,302.9,10,D,0,Ampara
7.4712,81.50705,321,1,1,1/06/2024,2024-06,June,634,Terra,MODIS,63.5,61.03,303.1,9.65,D,0,Ampara
7.366009677,81.43149677,322.9193548,1.135483871,1.05483871,1/07/2024,2024-07,July,837.6129032,Terra,MODIS,64,61.03,301.0225806,12.51612903,D,0,Ampara
7.336865217,81.70001739,326.1086957,1.160869565,1.065217391,1/08/2024,2024-08,August,739.2608696,Aqua,MODIS,69.7826087,61.03,297.7826087,14.25652174,D,0,Ampara
7.369016667,81.43061667,323.225,1.175,1.058333333,1/09/2024,2024-09,September,706.3333333,Terra,MODIS,66.33333333,61.03,300.3416667,12.20833333,D,0,Ampara
7.23625,81.5651,315.6,1,1,1/10/2024,2024-10,October,633,Terra,MODIS,67.5,61.03,295.8,6.15,D,0,Ampara
7.195,81.7387,321.25,1.2,1.1,1/02/2025,2025-02,February,909,Aqua,MODIS,58.5,61.03,303.7,11.05,D,0,Ampara
7.2527,81.70815,306.75,1,1,1/03/2025,2025-03,March,1554.5,Terra,MODIS,68.5,61.03,294.8,4.95,N,0,Ampara
7.220666667,81.74726667,324.0666667,1.1,1,1/04/2025,2025-04,April,859,Aqua,MODIS,63.33333333,61.03,296.8666667,15.96666667,D,0,Ampara
7.2453,81.7287,316.15,1,1,1/05/2025,2025-05,May,401.5,Terra,MODIS,66,61.03,297.75,8.1,D,0,Ampara
7.224847059,81.60941765,321.3235294,1.317647059,1.129411765,1/07/2025,2025-07,July,759.7058824,Aqua,MODIS,56.05882353,61.03,297.3294118,13.00588235,D,0,Ampara
7.310785,81.652285,322.44,1.33,1.105,1/08/2025,2025-08,August,762.8,Terra,MODIS,62.75,61.03,303.45,12.17,D,0,Ampara
7.30263,81.47636,318.2,1.54,1.21,1/09/2025,2025-09,September,905,Aqua,MODIS,64.7,61.03,290.76,19.34,D,0,Ampara
7.3732,81.7953,330.9,1.5,1.2,1/10/2025,2025-10,October,940,Aqua,MODIS,83,61.03,296,33.3,D,2,Ampara
8.076,80.1743,317.4,2.5,1.5,1/08/2001,2001-08,August,549,Terra,MODIS,33,6.03,292.6,34.5,D,0,Anuradhapura
7.9315,80.3629,324.5,1,1,1/09/2001,2001-09,September,523,Terra,MODIS,57,6.03,302.6,10.6,D,0,Anuradhapura
8.25275,80.34645,331.6,1.35,1.2,1/10/2001,2001-10,October,504,Terra,MODIS,74.5,6.03,299.3,30.5,D,0,Anuradhapura
8.353033333,80.47203333,323.5333333,1.033333333,1,1/06/2002,2002-06,June,514,Terra,MODIS,69.66666667,6.03,298.0333333,12.93333333,D,0,Anuradhapura
8.382040741,80.4119,323.0111111,1.340740741,1.144444444,1/07/2002,2002-07,July,770.2962963,Aqua,MODIS,64.55555556,6.03,296.7592593,19.8037037,D,0,Anuradhapura
8.295506838,80.54332051,329.5547009,1.469230769,1.164102564,1/08/2002,2002-08,August,783.7435897,Aqua,MODIS,62.63247863,6.03,298.5017094,27.3,D,0,Anuradhapura
8.233767742,80.44304516,323.4790323,1.474193548,1.174193548,1/09/2002,2002-09,September,786.1290323,Terra,MODIS,63.9516129,6.03,294,20.32096774,D,0,Anuradhapura
8.3567,80.31856667,317.4666667,1.266666667,1.133333333,1/02/2003,2003-02,February,793.3333333,Aqua,MODIS,38,6.03,302,10.33333333,D,0,Anuradhapura
8.234733333,80.25146667,316.9166667,1.316666667,1.133333333,1/03/2003,2003-03,March,805.5,Aqua,MODIS,52.16666667,6.03,298.2666667,8.366666667,D,0,Anuradhapura
8.419825,80.52665,318.15,1.05,1.05,1/06/2003,2003-06,June,780.5,Aqua,MODIS,64.75,6.03,291.625,9.625,D,0,Anuradhapura
8.36742,80.27538,321.52,1.34,1.14,1/07/2003,2003-07,July,783.6,Aqua,MODIS,66.4,6.03,292.9,18.64,D,0,Anuradhapura
8.348540426,80.33404681,321.9446809,1.795744681,1.270212766,1/08/2003,2003-08,August,772.8297872,Aqua,MODIS,62.25531915,6.03,293.1723404,30.22553191,D,0,Anuradhapura
8.277305333,80.44417067,326.2313333,1.508666667,1.181333333,1/09/2003,2003-09,September,776.34,Aqua,MODIS,59.22666667,6.03,295.9926667,25.21733333,D,0,Anuradhapura
8.3007,80.6219,312.2,1.2,1.1,1/10/2003,2003-10,October,814,Aqua,MODIS,35,6.03,284.6,7.1,D,0,Anuradhapura
8.195352174,80.34761087,327.9217391,1.245652174,1.113043478,1/02/2004,2004-02,February,805.7391304,Aqua,MODIS,67.60869565,6.03,305.8782609,23.00434783,D,0,Anuradhapura
8.124889474,80.29806316,326.6736842,1.5,1.2,1/03/2004,2004-03,March,945.5263158,Aqua,MODIS,68.63157895,6.03,303.9842105,25.82631579,D,0,Anuradhapura
8.38715,80.6736,322.35,1.05,1.05,1/06/2004,2004-06,June,784,Aqua,MODIS,53,6.03,298.1,12.05,D,0,Anuradhapura
8.301510526,80.39885789,326.0684211,1.315789474,1.157894737,1/07/2004,2004-07,July,763.6842105,Aqua,MODIS,69,6.03,294.7421053,24.1,D,0,Anuradhapura
8.264709346,80.48190514,331.1728972,1.673831776,1.263084112,1/08/2004,2004-08,August,777.9065421,Aqua,MODIS,66.51869159,6.03,294.8154206,43.73691589,D,0,Anuradhapura
8.214027778,80.36510556,327.625,1.369444444,1.15,1/09/2004,2004-09,September,776.0833333,Aqua,MODIS,65.80555556,6.03,294.5888889,24.70833333,D,0,Anuradhapura
8.3133,80.40885,322.65,1,1,1/10/2004,2004-10,October,804,Aqua,MODIS,60,6.03,299.45,10.6,D,0,Anuradhapura
8.4873,80.4161,318.5,1.2,1.1,1/02/2005,2005-02,February,814,Aqua,MODIS,51.5,6.03,302.45,7.3,D,0,Anuradhapura
8.066130769,80.31241731,326.4211538,1.390384615,1.157692308,1/03/2005,2005-03,March,797.6730769,Aqua,MODIS,66.86538462,6.03,300.1288462,26.59423077,D,0,Anuradhapura
8.346875,80.507225,320.2,1.25,1.15,1/07/2005,2005-07,July,753,Aqua,MODIS,54.25,6.03,298.15,10.3,D,0,Anuradhapura
8.305618605,80.31620543,327.6844961,1.434883721,1.184496124,1/08/2005,2005-08,August,788.2170543,Aqua,MODIS,62.69767442,6.03,298.6387597,24.89379845,D,0,Anuradhapura
8.218607317,80.46447927,327.295122,1.714634146,1.248780488,1/09/2005,2005-09,September,772.5609756,Aqua,MODIS,63.01219512,6.03,298.3829268,28.55121951,D,0,Anuradhapura
8.241030769,80.49606154,324.2076923,1.076923077,1.030769231,1/10/2005,2005-10,October,764,Aqua,MODIS,54.38461538,6.03,291.7923077,11.67692308,D,0,Anuradhapura
8.3254,80.2774,322,1,1,1/03/2006,2006-03,March,809,Aqua,MODIS,57.5,6.03,300.05,10.85,D,0,Anuradhapura
8.455833333,80.48863333,319.4,1.166666667,1.066666667,1/06/2006,2006-06,June,810,Aqua,MODIS,60.66666667,6.03,296.1333333,7.9,D,0,Anuradhapura
8.349411111,80.31714444,319.5,1.455555556,1.177777778,1/07/2006,2006-07,July,704.2222222,Terra,MODIS,59.33333333,6.03,291.0333333,17.3,D,0,Anuradhapura
8.311478761,80.46570885,326.1548673,1.801769912,1.284955752,1/08/2006,2006-08,August,807.8938053,Aqua,MODIS,64.18584071,6.03,295.4380531,34.10530973,D,0,Anuradhapura
8.214644444,80.55390556,320.7944444,1.411111111,1.161111111,1/09/2006,2006-09,September,767.7222222,Terra,MODIS,50.88888889,6.03,294.5277778,17.53333333,D,0,Anuradhapura
8.25932,80.44296,323.36,1.22,1.12,1/10/2006,2006-10,October,716,Aqua,MODIS,58.4,6.03,298.1,16.06,D,0,Anuradhapura
8.0015,80.3085,323.6,1.2,1.1,1/02/2007,2007-02,February,759,Aqua,MODIS,72,6.03,299,18.9,D,0,Anuradhapura
8.2101625,80.329525,322.9,1.25,1.1125,1/03/2007,2007-03,March,809.5,Aqua,MODIS,65.25,6.03,303.98125,14.9375,D,0,Anuradhapura
8.2461,80.7381,319.1,1,1,1/04/2007,2007-04,April,806,Aqua,MODIS,42,6.03,300.1,8.8,D,0,Anuradhapura
8.2702,80.2038,313.7,2.3,1.5,1/05/2007,2007-05,May,836,Aqua,MODIS,58,6.03,294.9,15.1,D,0,Anuradhapura
8.2729,80.252725,323.8,1.2,1.1,1/06/2007,2007-06,June,788.5,Aqua,MODIS,64.5,6.03,302.05,11.425,D,0,Anuradhapura
8.2547,80.5975,325.2666667,1.6,1.266666667,1/07/2007,2007-07,July,751,Aqua,MODIS,59.33333333,6.03,293.2666667,25.76666667,D,0,Anuradhapura
8.330292208,80.43848312,330.0883117,1.551948052,1.197402597,1/08/2007,2007-08,August,809.8701299,Aqua,MODIS,67.66233766,6.03,293.2025974,38.22077922,D,0,Anuradhapura
8.3284125,80.42579063,324.321875,1.2375,1.096875,1/09/2007,2007-09,September,780.46875,Aqua,MODIS,63.5625,6.03,289.70625,19.503125,D,0,Anuradhapura
8.264928571,80.56605714,327.8,1,1,1/10/2007,2007-10,October,808.4285714,Aqua,MODIS,56.57142857,6.03,301.2142857,14.08571429,D,0,Anuradhapura
8.014,80.2609,309.5,1.2,1.1,1/03/2008,2008-03,March,523,Terra,MODIS,32,6.03,291.7,6.8,D,0,Anuradhapura
8.45905,80.303,315.2,1.1,1.1,1/06/2008,2008-06,June,661.5,Terra,MODIS,51,6.03,289.3,9.3,D,0,Anuradhapura
8.383491667,80.48731667,331.3333333,1.241666667,1.125,1/07/2008,2008-07,July,799.9166667,Aqua,MODIS,75.75,6.03,296.4416667,33.80833333,D,0,Anuradhapura
8.267073394,80.4526367,332.7155963,1.253211009,1.100917431,1/08/2008,2008-08,August,794.3486239,Aqua,MODIS,70.05504587,6.03,297.640367,34.01100917,D,0,Anuradhapura
8.270732,80.43766533,326.5586667,1.506666667,1.190666667,1/09/2008,2008-09,September,790.5066667,Aqua,MODIS,64.26666667,6.03,300.964,23.24666667,D,0,Anuradhapura
8.274423404,80.4972383,331.5510638,1.112765957,1.059574468,1/10/2008,2008-10,October,811.1276596,Aqua,MODIS,66.19148936,6.03,304.6446809,19.0212766,D,0,Anuradhapura
8.200393333,80.34578,321.84,1.326666667,1.14,1/02/2009,2009-02,February,799.1333333,Aqua,MODIS,61.13333333,6.03,302.9333333,18.36666667,D,0,Anuradhapura
8.3134,80.39171538,323.5769231,1.553846154,1.2,1/03/2009,2009-03,March,801.5384615,Aqua,MODIS,66.38461538,6.03,307.4307692,18.5,D,0,Anuradhapura
8.397211111,80.43645556,318.7888889,1.3,1.122222222,1/06/2009,2009-06,June,691.3333333,Aqua,MODIS,57.55555556,6.03,291.7222222,12.4,D,0,Anuradhapura
8.344390164,80.35634262,326.9163934,1.621311475,1.201639344,1/07/2009,2009-07,July,798.9672131,Aqua,MODIS,63.54098361,6.03,294.6704918,33.04098361,D,0,Anuradhapura
8.316186316,80.36880737,326.0136842,1.314736842,1.142105263,1/08/2009,2009-08,August,807.7368421,Aqua,MODIS,61.95789474,6.03,288.3778947,27.56210526,D,0,Anuradhapura
8.31436,80.49084,329.97,1.115,1.0475,1/09/2009,2009-09,September,811.25,Aqua,MODIS,64.675,6.03,301.915,19.85,D,0,Anuradhapura
8.18858,80.42164,319.28,1.26,1.12,1/10/2009,2009-10,October,673.4,Aqua,MODIS,32,6.03,298.92,9.7,D,0,Anuradhapura
8.148822222,80.29884444,328.0666667,1.1,1.066666667,1/02/2010,2010-02,February,810.6666667,Aqua,MODIS,71.11111111,6.03,305.1888889,21.38888889,D,0,Anuradhapura
8.156970175,80.34576491,327.9298246,1.243859649,1.1,1/03/2010,2010-03,March,803.4912281,Aqua,MODIS,65.31578947,6.03,304.5298246,19.11052632,D,0,Anuradhapura
8.2491,80.171775,322.85,1.25,1.1,1/07/2010,2010-07,July,783,Aqua,MODIS,65.25,6.03,294.175,13.6,D,0,Anuradhapura
8.344365217,80.36543043,329.4521739,1.334782609,1.12173913,1/08/2010,2010-08,August,771.0869565,Aqua,MODIS,65.17391304,6.03,292.5,31.93043478,D,0,Anuradhapura
8.2706,80.33118182,326.0545455,1.363636364,1.15,1/09/2010,2010-09,September,784.9090909,Aqua,MODIS,64.31818182,6.03,296.1,22.30909091,D,0,Anuradhapura
8.213258333,80.62294167,322.2,1.025,1.008333333,1/10/2010,2010-10,October,806.5,Aqua,MODIS,56.33333333,6.03,300.575,10.48333333,D,0,Anuradhapura
8.0541,80.6534,320.3,1.2,1.1,1/04/2011,2011-04,April,818,Aqua,MODIS,50,6.03,304.9,9.2,D,0,Anuradhapura
8.286135714,80.32417857,324.8785714,1.428571429,1.164285714,1/07/2011,2011-07,July,804.7142857,Aqua,MODIS,61.57142857,6.03,291.6642857,34.24285714,D,0,Anuradhapura
8.331702222,80.37090444,325.2777778,1.637777778,1.226666667,1/08/2011,2011-08,August,797.7111111,Aqua,MODIS,63.02222222,6.03,296.34,26.71555556,D,0,Anuradhapura
8.300563636,80.40614394,328.8666667,1.277272727,1.116666667,1/09/2011,2011-09,September,776.6666667,Aqua,MODIS,65.48484848,6.03,299.8,21.23787879,D,0,Anuradhapura
8.217814286,80.43978571,324.3285714,1.685714286,1.242857143,1/10/2011,2011-10,October,722,Aqua,MODIS,54.71428571,6.03,298.0142857,23.52857143,D,0,Anuradhapura
8.289442857,80.31225714,322.1285714,1.257142857,1.128571429,1/03/2012,2012-03,March,807.8571429,Aqua,MODIS,58.28571429,6.03,300.9428571,13.55714286,D,0,Anuradhapura
8.501,80.2769,318.7,1.2,1.1,1/05/2012,2012-05,May,523,Terra,MODIS,65,6.03,299,8.4,D,0,Anuradhapura
8.266116667,80.42881667,321.3333333,1.033333333,1.016666667,1/06/2012,2012-06,June,1006.333333,Aqua,MODIS,62.83333333,6.03,297.6166667,11.81666667,D,0,Anuradhapura
8.336430645,80.4792371,327.9645161,1.337096774,1.125806452,1/07/2012,2012-07,July,799.0806452,Aqua,MODIS,64.62903226,6.03,300.9435484,22.06774194,D,0,Anuradhapura
8.340538217,80.3983586,331.9216561,1.408280255,1.164968153,1/08/2012,2012-08,August,794.6496815,Aqua,MODIS,67.92356688,6.03,296.8859873,34.74649682,D,0,Anuradhapura
8.294407692,80.35229615,326.85,1.715384615,1.242307692,1/09/2012,2012-09,September,818.1153846,Aqua,MODIS,61.57692308,6.03,298.1307692,30.71923077,D,0,Anuradhapura
8.321,80.3735,328.65,1.425,1.175,1/10/2012,2012-10,October,804.25,Aqua,MODIS,58,6.03,303.875,19.55,D,0,Anuradhapura
7.9656,80.2257,334.4,1.2,1.1,1/03/2013,2013-03,March,800,Aqua,MODIS,86,6.03,300,34.5,D,0,Anuradhapura
8.332295833,80.3382375,327.1833333,1.158333333,1.070833333,1/07/2013,2013-07,July,781,Aqua,MODIS,65.20833333,6.03,293.8375,21.85,D,0,Anuradhapura
8.316940984,80.50383607,327.247541,1.778688525,1.285245902,1/08/2013,2013-08,August,790.3934426,Aqua,MODIS,62.13114754,6.03,295.2557377,38.5147541,D,0,Anuradhapura
8.200285,80.372445,326.015,1.485,1.205,1/09/2013,2013-09,September,807.1,Aqua,MODIS,59.85,6.03,298.2,24.5,D,0,Anuradhapura
8.249141176,80.54491765,322.2941176,1.3,1.117647059,1/10/2013,2013-10,October,780.7647059,Aqua,MODIS,46.82352941,6.03,296.8058824,15.70588235,D,0,Anuradhapura
8.1331125,80.3518,323.2625,1.0875,1.0625,1/02/2014,2014-02,February,812.75,Aqua,MODIS,68,6.03,299.3375,14.475,D,0,Anuradhapura
8.064595,80.33950333,328.94,1.608333333,1.236666667,1/03/2014,2014-03,March,785.1833333,Aqua,MODIS,68.91666667,6.03,302.5166667,38.625,D,0,Anuradhapura
8.347883333,80.35765,328.6666667,1.15,1.083333333,1/04/2014,2014-04,April,817.3333333,Aqua,MODIS,64.66666667,6.03,302.9666667,16.11666667,D,0,Anuradhapura
8.4024,80.7286,322.6,1,1,1/06/2014,2014-06,June,806,Aqua,MODIS,0,6.03,305.6,6.8,D,0,Anuradhapura
8.314296296,80.57537407,325.2925926,1.362962963,1.137037037,1/07/2014,2014-07,July,801,Aqua,MODIS,59.74074074,6.03,298.9703704,19.66666667,D,0,Anuradhapura
8.379857447,80.43644043,329.7340426,1.327659574,1.138297872,1/08/2014,2014-08,August,786.4680851,Aqua,MODIS,60.95744681,6.03,293.4787234,31.78085106,D,0,Anuradhapura
8.265525714,80.33657143,326.2828571,1.34,1.125714286,1/09/2014,2014-09,September,806.6285714,Aqua,MODIS,59.2,6.03,298.5171429,20.22857143,D,0,Anuradhapura
8.0272,80.195,318.4,1,1,1/10/2014,2014-10,October,806,Aqua,MODIS,70,6.03,299.1,8.6,D,0,Anuradhapura
7.980925,80.397475,323.275,1.275,1.125,1/03/2015,2015-03,March,780,Aqua,MODIS,64.25,6.03,303.375,14.525,D,0,Anuradhapura
8.297,80.3307,308.8,1,1,1/07/2015,2015-07,July,812,Aqua,MODIS,55,6.03,282.3,5.3,D,0,Anuradhapura
8.32962,80.412888,323.596,1.14,1.068,1/08/2015,2015-08,August,740,Terra,MODIS,66.24,6.03,296.18,14.652,D,0,Anuradhapura
8.291363636,80.42355455,323.2181818,1.218181818,1.081818182,1/09/2015,2015-09,September,791.3636364,Aqua,MODIS,61.90909091,6.03,296.6909091,14.64545455,D,0,Anuradhapura
8.1236,80.47435,321.35,1,1,1/10/2015,2015-10,October,805,Aqua,MODIS,53.5,6.03,298.4,9.55,D,0,Anuradhapura
8.2125,80.34355,320.25,1.05,1.025,1/02/2016,2016-02,February,806,Aqua,MODIS,67.25,6.03,300.925,9.825,D,0,Anuradhapura
8.225985714,80.362,327.6,1.35,1.135714286,1/03/2016,2016-03,March,809.6428571,Aqua,MODIS,60.28571429,6.03,305.0785714,19.13571429,D,0,Anuradhapura
8.214392857,80.47986071,325.65,1.217857143,1.092857143,1/08/2016,2016-08,August,781.6071429,Aqua,MODIS,59.92857143,6.03,295.6035714,21.275,D,0,Anuradhapura
8.309849057,80.44629245,325.3867925,1.450943396,1.173584906,1/09/2016,2016-09,September,781.3396226,Aqua,MODIS,60.96226415,6.03,299.7188679,19.91320755,D,0,Anuradhapura
8.2721,80.48403182,327.4659091,1.084090909,1.05,1/10/2016,2016-10,October,783.5,Terra,MODIS,58.90909091,6.03,305.6272727,12.89772727,D,0,Anuradhapura
8.4663,80.2394,318.1,1,1,1/01/2017,2017-01,January,805,Aqua,MODIS,45,6.03,297.3,9.5,D,0,Anuradhapura
8.42025,80.333375,323.7,1.125,1.1,1/04/2017,2017-04,April,773.75,Aqua,MODIS,60,6.03,306.125,9.85,D,0,Anuradhapura
8.0982,80.1928,320.5,1.9,1.4,1/05/2017,2017-05,May,747,Aqua,MODIS,56,6.03,299.55,27.7,D,0,Anuradhapura
8.355877778,80.2529,322.5777778,1.022222222,1.022222222,1/06/2017,2017-06,June,711.6666667,Aqua,MODIS,62.77777778,6.03,298.9666667,10.52222222,D,0,Anuradhapura
8.259308824,80.40978235,321.6029412,1.464705882,1.191176471,1/07/2017,2017-07,July,772.4411765,Terra,MODIS,51,6.03,296.5529412,14.64117647,D,0,Anuradhapura
8.300907143,80.33872143,331.6571429,1.314285714,1.128571429,1/08/2017,2017-08,August,751.9285714,Aqua,MODIS,68.85714286,6.03,294.8571429,35.44285714,D,0,Anuradhapura
8.5114,80.4735,316.9,1,1,1/09/2017,2017-09,September,805,Aqua,MODIS,62,6.03,295.5,8,D,0,Anuradhapura
8.36475,80.4626,314.45,1.1,1.1,1/10/2017,2017-10,October,759,Aqua,MODIS,51.5,6.03,294.9,6.35,D,0,Anuradhapura
8.3436,80.2618,316.4,1,1,1/01/2018,2018-01,January,812,Aqua,MODIS,64,6.03,302.6,6.3,D,0,Anuradhapura
8.2939,80.32930833,321.8083333,1.125,1.058333333,1/02/2018,2018-02,February,745.8333333,Aqua,MODIS,65.41666667,6.03,302.5666667,11.85,D,0,Anuradhapura
8.1986,80.29665909,328.8545455,1.2,1.109090909,1/03/2018,2018-03,March,803.4090909,Aqua,MODIS,69.72727273,6.03,307.2636364,18.33636364,D,0,Anuradhapura
8.1664,80.7332,320.4,1.2,1.1,1/04/2018,2018-04,April,818,Aqua,MODIS,59,6.03,303.3,8.2,D,0,Anuradhapura
8.351631034,80.4027,321.2517241,1.393103448,1.168965517,1/07/2018,2018-07,July,781.4827586,Aqua,MODIS,61.24137931,6.03,295.9103448,15.55862069,D,0,Anuradhapura
8.336522727,80.42079545,324.6318182,1.195454545,1.072727273,1/08/2018,2018-08,August,742.1818182,Terra,MODIS,65.77272727,6.03,293.7863636,17.63181818,D,0,Anuradhapura
8.239641379,80.41093448,330.437931,1.25862069,1.103448276,1/09/2018,2018-09,September,777.7931034,Terra,MODIS,66.55172414,6.03,299.737931,32.63793103,D,0,Anuradhapura
8.085,80.5056,314.2,1.1,1.1,1/12/2018,2018-12,December,818,Aqua,MODIS,63,6.03,298,8.3,D,0,Anuradhapura
8.0365,80.2192,315.9,1,1,1/01/2019,2019-01,January,812,Aqua,MODIS,43,6.03,297.9,7.1,D,0,Anuradhapura
8.4286,80.3323,319.7,1.4,1.2,1/02/2019,2019-02,February,824,Aqua,MODIS,57,6.03,303,10,D,0,Anuradhapura
8.239215789,80.46989474,326.4842105,1.226315789,1.1,1/03/2019,2019-03,March,771.7894737,Aqua,MODIS,63.36842105,6.03,308.7631579,14.96315789,D,0,Anuradhapura
8.20724,80.62862,325.08,1,1,1/04/2019,2019-04,April,750.6,Terra,MODIS,42,6.03,305.8,9.28,D,0,Anuradhapura
8.3935,80.317675,322.35,1.325,1.15,1/05/2019,2019-05,May,801.75,Aqua,MODIS,56.75,6.03,302.1,12.1,D,0,Anuradhapura
8.39616,80.3842,327.34,1.12,1.08,1/06/2019,2019-06,June,692.8,Terra,MODIS,56.2,6.03,302.02,18.12,D,0,Anuradhapura
8.336047059,80.34564706,322.7941176,1.294117647,1.123529412,1/07/2019,2019-07,July,807.6470588,Aqua,MODIS,64,6.03,293.4529412,16.03529412,D,0,Anuradhapura
8.386344444,80.42492222,319.4555556,2.966666667,1.611111111,1/08/2019,2019-08,August,727,Terra,MODIS,60,6.03,293.7666667,40.37777778,D,0,Anuradhapura
8.1290125,80.461125,329.0125,1,1,1/09/2019,2019-09,September,809.5,Aqua,MODIS,62.25,6.03,303.75,16.7375,D,0,Anuradhapura
8.3829,80.28655,316.35,1,1,1/01/2020,2020-01,January,812,Aqua,MODIS,60,6.03,303.15,5.75,D,0,Anuradhapura
8.131833333,80.34643333,318.1666667,1.688888889,1.255555556,1/02/2020,2020-02,February,776.7777778,Aqua,MODIS,58.44444444,6.03,301.1888889,15.53333333,D,0,Anuradhapura
8.18045,80.350225,323.375,1.5875,1.1875,1/03/2020,2020-03,March,800.875,Aqua,MODIS,55,6.03,298.5125,19.5125,D,0,Anuradhapura
8.42365,80.45395,324.65,1,1,1/04/2020,2020-04,April,514,Terra,MODIS,61,6.03,306.8,7.75,D,0,Anuradhapura
8.4689,80.2928,320,1,1,1/07/2020,2020-07,July,806,Aqua,MODIS,57,6.03,295.9,6.9,D,0,Anuradhapura
8.4161125,80.3935625,330.2125,1.4875,1.2125,1/08/2020,2020-08,August,736.875,Aqua,MODIS,63.75,6.03,298.6625,37.825,D,0,Anuradhapura
8.207233333,80.52688333,323.8166667,1.266666667,1.116666667,1/09/2020,2020-09,September,782.5,Aqua,MODIS,47.16666667,6.03,296.9666667,17.05,D,0,Anuradhapura
8.246488889,80.48117222,327.9277778,1.055555556,1.027777778,1/10/2020,2020-10,October,784.2777778,Aqua,MODIS,64.83333333,6.03,303.9222222,15.01666667,D,0,Anuradhapura
8.2888,80.5477,317.4,1.9,1.3,1/11/2020,2020-11,November,830,Aqua,MODIS,51,6.03,297.2,10.3,D,0,Anuradhapura
7.926,80.3316,315.1,1.2,1.1,1/12/2020,2020-12,December,759,Aqua,MODIS,69,6.03,291.5,11.8,D,0,Anuradhapura
8.46265,80.32655,318.6,1,1,1/02/2021,2021-02,February,812,Aqua,MODIS,67,6.03,299.9,8.2,D,0,Anuradhapura
7.9944,80.299825,323.9125,1.2875,1.125,1/03/2021,2021-03,March,763.25,Aqua,MODIS,61,6.03,300.0625,16.7375,D,0,Anuradhapura
8.37018,80.34166,324.06,1.1,1.06,1/04/2021,2021-04,April,789,Aqua,MODIS,65,6.03,300.1,14.58,D,0,Anuradhapura
8.46555,80.41175,321.15,1.2,1.1,1/06/2021,2021-06,June,759,Aqua,MODIS,69.5,6.03,291.6,14.4,D,0,Anuradhapura
8.3983,80.25476667,325,1.433333333,1.2,1/07/2021,2021-07,July,792,Aqua,MODIS,73.33333333,6.03,299.8666667,20.06666667,D,0,Anuradhapura
8.202557143,80.53338571,320.1285714,1.057142857,1.028571429,1/08/2021,2021-08,August,715.1428571,Aqua,MODIS,50.14285714,6.03,292.9,10.84285714,D,0,Anuradhapura
8.349295,80.400905,322.545,1.315,1.12,1/09/2021,2021-09,September,776,Aqua,MODIS,57.35,6.03,297.64,16.635,D,0,Anuradhapura
8.2266,80.234,304.7,1.2,1.1,1/01/2022,2022-01,January,800,Aqua,MODIS,32,6.03,288.5,3.9,D,0,Anuradhapura
8.1951,80.2977,322.15,1.2,1.075,1/02/2022,2022-02,February,804.5,Aqua,MODIS,64.75,6.03,303.3,14.35,D,0,Anuradhapura
8.2896,80.1326,320.9,1.3,1.1,1/03/2022,2022-03,March,759,Aqua,MODIS,59,6.03,304.3,13.3,D,0,Anuradhapura
8.387115385,80.31200769,323.5076923,1.207692308,1.092307692,1/07/2022,2022-07,July,674.7692308,Aqua,MODIS,71.76923077,6.03,291.0615385,18.82307692,D,0,Anuradhapura
8.295633333,80.28816667,317.5,1.466666667,1.166666667,1/08/2022,2022-08,August,771.3333333,Aqua,MODIS,47.66666667,6.03,292.9666667,11.56666667,D,0,Anuradhapura
8.319,80.3388,323.54,1.08,1.03,1/09/2022,2022-09,September,806.3,Aqua,MODIS,64.4,6.03,298.48,12.68,D,0,Anuradhapura
8.37255,80.4804,317.15,1,1,1/10/2022,2022-10,October,817,Aqua,MODIS,24,6.03,291.9,6.75,D,0,Anuradhapura
8.4609,80.3315,316.4,1.7,1.3,1/02/2023,2023-02,February,759,Aqua,MODIS,65,61.03,301.8,13.9,D,0,Anuradhapura
