"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Not classified","INX","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2276954874268","93.6361235806707","93.4116030725036","93.736277140766","92.8855372383959","94.4901730220057","94.6663190823775","94.6223625519972","93.1688176617974","93.767319311316","93.7703277458094","94.5675253395297","93.0955120828539","94.0418615713946","93.1271746354431","91.399876866246","89.5840907438377","88.9174988691325","86.9019711427345","84.0576645165838","86.0804957921054","79.817153767073","79.6323985266766","76.4800923254472","73.9205196790218","70.7653437203916","73.9326429948061","69.7744943059006","65.2023786687128","59.8309822949134","56.1200283434487","61.3525665043087","59.3831693347041","53.1803340449579","",
"Iran, Islamic Rep.","IRN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7076241074752","88.996662820073","86.1232453841226","87.1096005459031","90.9072034001808","91.4239653569621","91.8650335105154","92.9125965325014","93.1957009201268","95.5590864304926","96.9509733652983","96.0744706180539","94.2479851999915","92.7702465589623","93.605243293114","90.9196576973182","90.4552578860506","91.1121351465297","97.5765627185009","96.6300763427745","95.8366064414768","94.7411394197924","94.2880963991883","92.5600341419176","93.1761158592763","93.8567452865486","91.933765488042","92.4294906722711","92.2181099463251","88.0148528641967","91.5412628092995","94.9403081107355","93.9412895838376","","",
"Iraq","IRQ","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1666666666667","95.6751561749159","97.2332015810277","97.7186311787072","98","98.0835826917258","98.1025931227323","98.0849731368865","98.0836968815641","98.0831986820011","98.0846394984326","98.0837803478962","98.473259900186","98.4721242060692","98.473447902152","80.2631578947368","81.9767613753954","82.7421247405","90.5524831923661","91.4735646154253","90.2531283225648","93.6979388902288","90.455908557521","91.7852500513101","95.5945447843715","96.2135428031129","95.9125758641659","97.563582428129","98.0936315506011","95.642022670856","96.3870172344415","97.1664738248441","97.9692542700323","","",
"Iceland","ISL","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.133037694013304","0.155763239875389","0.131984161900572","0.1057753331923","0.104602510460251","0.180686609114636","0.0975990630489947","0.0716075904045829","0.0796051584142652","0.0695603784084585","0.0650702758979698","0.0497945972861945","0.0712927756653992","0.0705882352941176","0.0463875681317407","0.0575638959244762","0.0402860308188136","0.0167014613778706","0.0121455031274671","0.0118807175953428","0.0117240166481036","0.0116204752774388","0.0170949911675879","0.0275999116802826","0.016553550736633","0.0212777275386989","0.0161725067385445","0.0103960910697578","0.00504311866458218","0.0102627257799672","0.0156846342866106","0.0101967982053635","0.0099403578528827","0.0197599170083486","",
"Israel","ISR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.985644559288","99.9721111834154","99.8846643334394","99.9000576590429","99.9190824655221","99.9178307313065","99.9262242169008","99.9287749287749","99.934132525359","99.9158485273492","99.92733409906","99.9544947782758","99.9296703296703","99.9085903786059","99.917510945663","99.919756388626","99.9505518414494","99.9553837001785","99.5596568481255","99.3328243164631","99.6552371524637","99.3632494386541","99.233357671185","99.0704652566005","98.4855211879039","98.1097997695637","97.5259425158641","97.1421816354878","97.2174241214637","95.0863856254319","93.6597310608157","92.2177353786113","91.2866621031015","88.2887470134346","",
"Italy","ITA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2668513388735","77.903307245645","78.0101125283973","78.1308067252538","77.6746774339662","80.9005793224536","78.7954163308555","79.2824677003098","79.2975365665897","77.761633925177","78.7164592377847","77.4067410253469","79.7985109157447","80.7815328496958","78.9656729751736","80.9370462201061","80.9853527780696","82.1282818339084","79.1993858302259","74.0519889693445","72.4636913491556","70.9139040455283","67.5153787294045","59.6433476187519","55.1497889767606","59.9421187096501","60.9738168942633","63.2021769259372","58.8596103662999","58.9042820730093","56.5951713001415","58.0072577827439","62.8614492835284","54.229060578129","",
"Jamaica","JAM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3213995117982","94.2507068803016","97.2394926635165","97.7046852815902","97.5962561157201","97.7251363038165","97.6990832284739","97.7898673920435","97.830310880829","97.8733385457389","97.7293369663942","98.5276442307692","98.154023651572","97.9289112790372","97.2287654149924","96.9684721099434","96.6546233105848","95.9806537691795","94.4180522565321","94.8324022346369","94.6593876097793","93.6325187969925","93.1233469584035","93.7184115523466","93.0164888457808","93.110140708394","91.655235482396","88.3280036546368","87.5937286980232","87.8963823135328","86.8346679227508","87.1848253527643","87.9026807839603","","",
"Jordan","JOR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6701484332051","99.7851772287863","99.6381727725011","99.5169082125604","99.7044917257683","99.6616809116809","99.6203367448003","99.6807151979566","99.7627872498147","99.759920915125","99.3899959333062","99.3244138296463","99.2498770290211","99.3745308981736","99.3085758893721","99.3267039569091","99.4604316546763","99.4308567912629","99.4652406417112","99.5165358744395","99.5060224658276","99.5494265428727","99.5782116172572","99.6408087596315","99.6496222489872","99.0530801199432","95.6311667175262","93.2519776191395","89.3928238354685","85.5862001754215","81.0540553596445","77.0321493752632","76.8807908853128","","",
"Japan","JPN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2436896515684","60.9517947165308","61.8734194026795","57.5950797230534","60.9766445147745","57.6832168008683","57.6708990459839","55.9142071047604","54.6897605666034","57.4776407736889","57.6802989295849","57.4527099984575","60.6237108624149","64.1167009954886","61.2549278292929","61.0515892341158","60.1950429504313","65.715932159453","65.2338646223589","62.3714781434896","63.2282832423753","77.6511229673058","85.7127647086124","85.452645154746","84.784772597367","82.0901063275069","80.1604151702275","77.2620137162126","73.380262547394","71.8532298427903","72.4415728734886","68.6455790983864","68.319872965837","64.282878936576","",
"Kazakhstan","KAZ","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.5700568786551","91.6263490882024","91.6978029286224","90.1490108981974","86.175580221998","87.5024377072051","87.5825739354314","87.5019230769231","87.5043239393631","87.0899827361152","85.3265528797444","85.7871502189704","84.7622638922217","86.4951617449034","87.9647471805213","88.4210060872257","89.159468021268","89.3326196506436","90.712960772841","91.2603227035955","90.2935411272173","90.8957568198092","91.7687492592952","92.4955134112626","91.2139334802224","89.636707951503","87.2894511737932","88.6516919260436","89.553362328538","89.2081551690261","89.0089277662548","89.061332313735","88.178103423982","87.2606418100982","",
"Kenya","KEN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.14064914992272","4.6592894583576","4.28696412948382","3.62278761061947","5.73613766730401","10.1093560145808","9.43747094374709","16.4893617021277","17.9078777442962","33.4681951000225","52.9543754674645","33.4664891256103","21.875","18.4516646610509","19.4236526946108","26.3747810858144","30.0561797752809","26.7364854458648","32.4067079619278","44.4922802850356","36.1324577336873","36.2729862729863","27.5792904600727","25.0173570932654","28.1008805304924","14.5013864640033","14.3288819573058","24.4641822745704","13.6810413530506","11.362062997577","6.45271715875053","10.1971557853911","12.2477383437717","10.2731638195702","",
"Kyrgyz Republic","KGZ","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5242817187897","36.0259508968325","33.2801508448764","20.6758054658168","10.4149155650646","22.1701085054253","22.0865916460042","23.4581729086454","20.1686069851465","14.0997523876901","14.1048824593128","14.0923392112387","14.0915953699044","14.0931459952928","14.1205996961892","14.1226244040024","14.1224264959031","14.1200269723533","14.1233353125795","7.81376883515294","8.19834710743802","6.72252276025861","6.520305907173","6.52344586396403","8.7427944002196","14.8119723714505","13.3313225757804","8.43808418745568","7.76811594202899","8.29639431028779","9.23786029602701","14.4008455542344","14.0613744417231","","",
"Cambodia","KHM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.7767857142857","99.803536345776","95.8791208791209","93.5779816513761","94.8466257668712","93.8796680497925","94.2324003392706","95.4423592493298","97.1902834008097","94.6287519747235","94.488188976378","92.8369462770971","62.3561272850372","42.1713038734315","39.211356466877","54.8617113223855","52.8045423262216","58.6541244573083","40.7316215265565","50.8316699933466","51.3694863051369","41.8438326638581","35.190753617741","","",
"Kiribati","KIR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.179716629381","99.2258972554539","99.2258972554539","99.3858179787828","98.3685220729367","98.2222222222222","98.2514571190674","98.1697171381032","97.9965156794425","98.0132450331126","97.0350404312669","96.8028419182948","96.6224882428388","96.4656964656965","93.75","83.792677910325","81.4051164566629","83.0961471711211","82.1146245059289","83.6347197106691","83.6347197106691","83.6347197106691","","","",
"St. Kitts and Nevis","KNA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","97.4212034383954","97.5136224186089","96.3893838506987","96.093339071391","95.3011187812426","95.4921214889244","95.3536754507628","96.3345334663601","96.367136818315","96.5001997602877","95.5853471095551","95.4732510288066","","","",
